age,sex,edu_lvl,baseline_madrs,lh_caudalanteriorcingulate_thickness,lh_caudalmiddlefrontal_thickness,lh_inferiorparietal_thickness,lh_inferiortemporal_thickness,lh_isthmuscingulate_thickness,lh_lateraloccipital_thickness,lh_lateralorbitofrontal_thickness,lh_medialorbitofrontal_thickness,lh_middletemporal_thickness,lh_parahippocampal_thickness,lh_parsopercularis_thickness,lh_parstriangularis_thickness,lh_pericalcarine_thickness,lh_postcentral_thickness,lh_posteriorcingulate_thickness,lh_precuneus_thickness,lh_rostralanteriorcingulate_thickness,lh_superiorparietal_thickness,lh_supramarginal_thickness,lh_frontalpole_thickness,lh_temporalpole_thickness,lh_insula_thickness,rh_bankssts_thickness,rh_caudalmiddlefrontal_thickness,rh_fusiform_thickness,rh_lateralorbitofrontal_thickness,rh_lingual_thickness,rh_medialorbitofrontal_thickness,rh_parsopercularis_thickness,rh_parstriangularis_thickness,rh_posteriorcingulate_thickness,rh_precentral_thickness,rh_rostralanteriorcingulate_thickness,rh_superiorfrontal_thickness,rh_superiorparietal_thickness,rh_supramarginal_thickness,rh_frontalpole_thickness,rh_temporalpole_thickness,rh_transversetemporal_thickness
-0.0486695918992653,0.16566040729469042,-0.06407681531016154,-0.16252643561442923,1.1048176190992536,0.6075483672715919,0.06530733365060025,0.1008013666675108,-0.5819813105045882,-0.4254362160906927,-0.5539248531156107,-0.3040088184753887,0.3749545461570841,0.0,-0.5193382153202631,0.29574896301562736,0.5323563914131987,0.5033487028978795,-0.19761918549592034,-0.3019681982580643,1.341916541959204,-0.12191638286835074,0.7324900850211675,-1.3925763714526562,-0.7683387374757277,-0.643271140445525,-0.9512122022528849,0.5596749068802105,0.6409994994469507,0.3663724847700849,-0.40985815304840933,0.3017275120977708,-0.21495945433884286,0.6376220577589419,-0.44788667325394843,1.1191964715965892,0.41167338650810287,0.32855469209310006,-0.13177615624366623,0.8267463899896428,-0.3150113154948626,0.43625020207817183,-0.25099862961501596
-0.05233798273298042,0.1125314894603172,-0.12997237867571837,-0.18581145773965765,1.2755668984795783,0.24600096536874516,0.6383384003614507,0.7787058092173983,-0.9558117813683774,-0.12587255032986341,-0.720655344725571,-0.7333201341124997,0.5141048220727729,-0.3547209725182747,-0.12476378355965814,0.2006723578285531,0.6448211441651309,0.5451548546832764,-0.6798063602309972,-0.11987081662986046,1.2078311054800908,0.10463369511897205,0.8115967842924401,-0.7427565524900873,-1.2762859501291937,-0.5463633943313307,-0.6456402994621703,0.050807130472180294,0.4574743656476465,0.46835074145737376,-0.20929992681324622,-0.0929340722434156,-0.1443249186703315,0.6460534926019181,-0.7233757781004102,0.5836085190068984,0.8074520505563296,0.2521409746543521,0.0,0.5179739033928077,-0.2595332550617929,1.4643947865639495,-0.6498303050761742
-0.04855921501788132,0.05631267050740952,-0.13151628979287783,-0.13516594347079677,1.4402015654912446,0.41810268643615855,0.34225522300726074,0.16300138835905523,-0.8711000899238242,-0.24870239603491143,-1.407465131771672,-1.0535036102463742,0.3538567364298594,-0.22652809826330456,-0.009729481834958495,0.15236639294093968,1.100502526880553,1.0770784089575687,-0.45414505560763824,-0.19298097554346846,1.8129651022447586,-0.0005633222678805819,1.1959091284611072,-1.0161057140573506,-0.4331593599073905,-0.35873913111983374,-1.0732535461319543,0.3785189687169422,0.2836493743960006,0.42198995251920046,-0.31739569123463696,0.15702760904478116,-0.21189672314553204,0.5605588934915438,-0.22076275602216158,0.5429371727157871,0.16703210704227142,0.2824929400883492,-0.2780665078662544,0.6507583941699593,-0.07176235277919332,0.4978013823520785,-0.6211707400394051
-0.05530952450057676,0.1284243111358998,-0.11456797202321359,-0.1517179820152588,1.191968437137937,0.4618713822369731,0.36935823870306245,0.29557600771169285,-0.338041310860731,-0.5011334717234345,-1.3278775085871253,-0.3091185942873751,0.5371077933567828,-0.15860756639397564,-0.3890115790902418,0.7280334171403637,0.766098220150901,0.8710109345658158,-0.7706982751569342,-0.5324943348510087,1.4711669720363663,-0.4548745710092517,1.0768591866387636,-1.193448803431015,-0.5798966984992653,-1.1123092625874011,-1.250792290148741,0.47827054990142503,0.760930126941631,0.822831874346656,-0.17348343908656513,0.49448026174249005,-0.07510399691069027,1.075789059727687,-0.6388331992744162,0.9000467644054078,0.0,0.6749375629529103,-0.6082840466796562,0.466617099922911,0.049279085954932744,0.7074503714928648,-0.667234744914306
-0.05076937185249733,0.5431297014651633,-0.029617086236452317,-0.13998633208693737,1.2234197448830495,0.44020779615886824,0.46057877138012976,0.0,-0.5557298354954502,-0.6242010427045546,-1.071216927889303,-0.31864737653352765,0.5765430141260394,-0.08836935419770849,-0.44189861586922535,0.8049030956333076,1.095820324401975,0.8452084146498297,-0.26112331923677895,-0.3735501072384375,1.518820641991867,-0.26902587458820965,0.901733813701383,-0.8078816219561251,-1.335378465946947,-0.6039653642048199,-1.1165394550258543,0.27853666189961174,0.6544581075006923,0.3637728243478833,-0.3915569507669906,0.7527612104006639,-0.07562327374269308,0.6332501137027147,-0.47855136860718206,0.785965059491331,0.1803354695739837,0.29412156082377555,-0.47789988750914414,0.5473124105012953,0.0,0.5284031821996094,-0.918885730125729
-0.10847368207571183,0.0,0.0021682287539977673,-0.1860213496778238,1.4627679770746194,0.5705949313988317,0.4596568483228181,0.4568942552254506,-0.49407845669365696,-0.13222962264606927,-0.7003505873106767,-0.457982218705155,0.7287931069952451,-0.33783228062764803,-0.018099626430788947,0.5053885691425613,0.8806277070322941,0.732673639859634,-0.5712929451818133,-0.35745376647981025,1.8764560374971755,-0.16772461566643987,0.9591742386159445,-0.7166109536995575,-1.2964257162991262,-0.557275097964593,-0.9448747167243728,0.3010007296400788,0.39033736440809397,0.3321298189472602,-0.5099197406305415,0.48743757973320456,0.0,0.39475968256295035,-0.2233146171879964,0.7112495680623095,-0.0054186929098485135,0.5583757673346406,-0.3391396242037943,0.8641190975624274,0.0,0.1701918499842803,-0.5507129074760996
-0.07989924203909896,-0.009666469054755726,0.03292357388483352,-0.1670066347238462,1.6875284418219116,0.5912068193287695,0.24987772686072426,0.3740208932696955,-0.6849939865358727,-0.12952066166991724,-0.6683986939501982,-0.6605141393092574,0.5541464984138856,-0.13045890885858846,-0.22475160322130752,0.18927424751557206,0.6767385602253987,0.5282543453335861,-0.3378975727431905,-0.4231871070675795,1.3383369265093032,-0.23286763946165143,0.6819249709331032,-0.9777156885478604,-0.6131119207770342,-0.5946999250584447,-0.903473139337967,0.544440389092872,0.5741351919339002,0.436357053342308,-0.09408427341926853,0.2887053109305073,-0.12125295084169536,0.24410100790390327,0.0065398465422356845,0.7905770853299638,0.0142423259651972,0.5086504170544085,-0.18974518260287485,0.5023428538533621,-0.1748913064250396,0.14702793395036373,-0.571472806397591
-0.0960665999324759,-0.05078643357360872,-0.027001094353656403,-0.1662118469428451,1.77266143127838,0.55094453024061,0.1699338347773956,0.4131707199083671,-0.2633256656219443,-0.23040214510872625,-0.49794721784047674,-0.6447012849909229,0.19498890285666537,-0.6410264867425822,-0.007484804985513573,0.23789728725197776,0.5072320200354271,0.6181315751295352,-0.38989232646304445,-0.11548955422370275,0.8773583454233598,-0.049270569244807175,1.0746595787294777,-0.969068085904374,-0.4619378324490838,-0.4424886908119811,-0.5908064937734719,0.4857633716921856,0.4449825356119795,0.6103131078641791,-0.2713309572976816,0.31145663834217363,-0.2094645622749166,0.26573421962392496,-0.276909859099669,0.5329624260540594,0.2897616104831633,0.6770491435360659,-0.1278863841066888,0.8427752164765677,-0.3324137918347231,0.13972118670929792,-0.6184757376548717
-0.04985620069681126,0.6632390803155069,-0.15705963505248133,-0.1787268201034483,1.7817902401555799,0.3620202526798876,0.4625517217541548,-0.08835904642477324,-0.7641807442663552,-0.11813056155082086,-1.2955626546484496,-0.3352569389799432,0.2206374005105977,0.1190071455223705,-0.059042687354904436,0.48881927882691667,0.4352744181560106,0.782114897822095,-0.4706484463270416,-0.28754499719085763,1.6886469932029138,-0.22442773876673724,1.346435114947411,-1.3707658624331547,-0.060691186684332044,-0.23560689262190518,-1.1380067068806203,0.14344771040423712,0.6472554893496446,0.5402331057957462,-0.5408424246186077,0.5313244644854298,-0.008531950380359888,0.4365545164205403,-0.5772400396849336,0.4219987195188589,-0.00038804740958336915,0.5546315051819427,-0.20553904989756233,0.6836713593203345,-0.11093249093187985,-0.04588856301469514,-0.40281050212770286
-0.04323448157755738,0.39194916519761264,-0.0913050709564637,-0.1450161708937131,1.794316989696384,0.5300430582672463,0.30484623528066057,0.10038729933605697,-1.2072576802352122,-0.060433140779607424,-1.3728906525900746,-0.6497317453605835,0.32591014029874615,0.20304640651314912,0.0,0.5942463267499813,0.6879978391130762,0.7785654880975085,-0.3856295240560077,-0.1209552946044008,1.3755757854105286,-0.005353973342129404,1.010915505224434,-1.059204278332779,-0.9346600223385801,-0.4433351376871094,-1.13229286224858,-0.00019265341374033245,0.7512913863709777,0.5686426409296709,-0.32294164074754655,0.0007444236654029383,0.025681780164531237,0.862983767664866,-0.2746485370398322,0.5104619097021095,-0.18495146005012233,0.49237127995789526,-0.13942652761175398,0.5388034858314591,-0.43048301151032387,0.48325500978229025,-0.41348160580826426
